,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
VKORC1,0.48904464,0.45727754,0.49718827,0.5292649,0.49561417,0.4922795,0.5133602,0.47011653,0.50640273,0.4680658,0.5212533,0.4935697,0.5403011,0.4839771,0.48826003,0.43126398,0.5856704,0.5611436,0.53834736,0.58736414,0.551768,0.44833308,0.54908794,0.48725265,0.52313817,0.45745802,0.52685374,0.50953776,0.4871603,0.49351215,0.5105148,0.53408456,0.47417784,0.45615524,0.47844377,0.4460803,0.46590027,0.4768392,0.49559304,0.53237945,0.53663886,0.47758582,0.42493114,0.4728391,0.554844,0.5355277,0.5482464,0.51067847,0.4980243,0.42617643,0.5261371,0.527216,0.51581264,0.50773,0.51730615,0.47605374,0.5506847,0.5273202,0.50283474,0.4748365,0.4875312,0.58588094,0.49002886,0.4772296,0.53842854,0.5701175,0.45122847,0.46657696,0.5152493,0.530567,0.4702083,0.5447177,0.48811173,0.4971187,0.50611186,0.5446175,0.45541283,0.46567056,0.4377021,0.52497303,0.4712562,0.5047524,0.47183058,0.4355776,0.5096497,0.44902506,0.44568166,0.47469056,0.4858366,0.48316243,0.50723255,0.49114308,0.47745025,0.4701461,0.4061871,0.4880387,0.5104788,0.46388936,0.51236814,0.4706052,0.577076,0.5177514,0.46140572,0.5328988,0.5636883,0.4885186,0.51326907,0.4200373,0.46827954,0.5318918,0.51096284,0.4874461,0.544216,0.51604134,0.5283878,0.47612694,0.48333937,0.5009705,0.5275342,0.496993,0.5075062,0.5209211,0.53812927,0.37923676,0.49802125,0.46722916,0.47393534,0.5099294
TNS1,0.45743486,0.45437452,0.46618432,0.5515471,0.4651322,0.4950571,0.4879853,0.45519063,0.51395816,0.42161763,0.49668634,0.46789533,0.5413199,0.5076509,0.43909428,0.43559402,0.5941946,0.57635313,0.5413913,0.58218896,0.55091155,0.42243892,0.57674617,0.5042474,0.5090627,0.45586917,0.5625235,0.5062577,0.4829052,0.4744473,0.5234304,0.54687,0.48097864,0.47917166,0.4524573,0.4435935,0.450685,0.4459392,0.44969097,0.49617732,0.53372926,0.4603703,0.42516676,0.4497388,0.538,0.5530953,0.55516744,0.53502786,0.5094161,0.40581137,0.5321294,0.54583824,0.5289049,0.5308031,0.534469,0.42296487,0.5507292,0.548607,0.5029069,0.48677278,0.4770293,0.52829176,0.49179447,0.470198,0.5334584,0.5665573,0.42677554,0.45833948,0.53436375,0.53528243,0.45708367,0.54817337,0.46321246,0.48313132,0.5101069,0.55776244,0.45483208,0.4498468,0.40875325,0.539255,0.46221527,0.50681,0.47083387,0.43732432,0.5147886,0.45142108,0.4471361,0.4708344,0.48239213,0.4650518,0.46976498,0.49218673,0.46830353,0.48045337,0.42097327,0.5013737,0.521013,0.43730408,0.48051125,0.48673314,0.53319514,0.45253956,0.49040586,0.52227527,0.58279234,0.47491714,0.50287133,0.4404513,0.45164293,0.5309645,0.49461335,0.45188397,0.5289691,0.52986467,0.5412037,0.4646884,0.48164618,0.49548057,0.56552154,0.485824,0.52023953,0.5333949,0.5446402,0.37046233,0.5086306,0.4395616,0.4478299,0.50979173
NME2,0.41644275,0.41822204,0.34395352,0.70555234,0.38003266,0.50425065,0.375581,0.4066948,0.56592625,0.26326513,0.44393528,0.38415217,0.5961905,0.55658066,0.30811092,0.4388932,0.77722716,0.76522726,0.6337055,0.651439,0.70359355,0.30806106,0.70091254,0.54191566,0.40053332,0.38010505,0.6942497,0.48423046,0.51953065,0.366837,0.6056331,0.6383885,0.44365457,0.48462474,0.36958146,0.43277398,0.35901904,0.37112534,0.2609038,0.42091963,0.43980286,0.41323456,0.41268864,0.36046615,0.5645474,0.68575484,0.7228997,0.55652106,0.47788513,0.33655295,0.568505,0.67648065,0.5648653,0.5923107,0.6414674,0.21021184,0.60303926,0.70215017,0.46338436,0.5131295,0.4953623,0.3861444,0.51522195,0.3348062,0.5714011,0.75952506,0.35723767,0.42293286,0.6785123,0.64930815,0.34176645,0.6568155,0.35543588,0.42940012,0.576509,0.60066485,0.33053747,0.37828332,0.30910614,0.61365694,0.3424671,0.48742083,0.38361567,0.379912,0.5839437,0.40154615,0.37081477,0.41820514,0.6401488,0.38739786,0.38435146,0.37031037,0.39061815,0.48852116,0.4273301,0.5571636,0.5039604,0.23446408,0.34959403,0.5710436,0.4162748,0.33394566,0.5194319,0.5866574,0.6828416,0.4215701,0.40272287,0.39649028,0.33225808,0.56705254,0.5507782,0.3539931,0.5872545,0.6505209,0.5655052,0.27942315,0.47798052,0.4654046,0.70197874,0.48981318,0.6525086,0.63520133,0.67754877,0.19319072,0.641323,0.33705422,0.28287485,0.61600703
FAM168A,0.5077463,0.44513357,0.53308475,0.47879937,0.5656232,0.48915607,0.550564,0.45155802,0.4975044,0.547848,0.56487906,0.5255194,0.53396934,0.44388273,0.5542099,0.4034049,0.5608666,0.5050496,0.5166266,0.57769656,0.5306508,0.4680354,0.5198334,0.47299063,0.5405018,0.46901724,0.49195582,0.50246793,0.49776584,0.51637787,0.50842154,0.51424587,0.4627685,0.4274527,0.50321764,0.4255069,0.49734265,0.52579504,0.5808488,0.5936121,0.5798341,0.42824078,0.38418904,0.5131861,0.57920015,0.526209,0.5087101,0.5017527,0.47457272,0.43428746,0.5161531,0.49039513,0.5013496,0.4801188,0.48765096,0.5548285,0.54756254,0.46381518,0.508542,0.44451067,0.47504044,0.67801934,0.48003045,0.5088224,0.54614264,0.51826954,0.4734323,0.49080148,0.49130327,0.49719286,0.499598,0.5007218,0.5294598,0.5144236,0.48056424,0.5390814,0.4746251,0.47460827,0.46513164,0.5050207,0.48934406,0.4818281,0.4924322,0.4292271,0.4962292,0.4305718,0.4607893,0.48833176,0.45152584,0.49761572,0.5469102,0.5256869,0.49767235,0.4441393,0.35129923,0.4516918,0.46857673,0.56618077,0.57532376,0.40909445,0.6637409,0.59160227,0.43463138,0.52906865,0.54981524,0.4852994,0.57134795,0.39833537,0.50103587,0.5377479,0.5008139,0.49820834,0.53072953,0.47443905,0.52076185,0.5125442,0.4763312,0.5147906,0.5027961,0.5239488,0.4666262,0.49961215,0.5095874,0.41209868,0.4298279,0.47794387,0.5159953,0.48938447
HSF2,0.45314276,0.43842626,0.4260334,0.60334504,0.4384851,0.48541883,0.451624,0.43026328,0.5299719,0.3676143,0.47241655,0.4326032,0.5586701,0.50909424,0.39639816,0.43902597,0.64745146,0.6363038,0.5697657,0.5889337,0.6089862,0.38725153,0.624037,0.52242833,0.4614473,0.43399996,0.62002176,0.4870095,0.51524323,0.44525766,0.5749418,0.5570693,0.45646077,0.47263214,0.41645607,0.439077,0.4221363,0.4038518,0.38700888,0.4872084,0.4784735,0.45381585,0.4210676,0.4234975,0.54105026,0.60083354,0.611317,0.5391164,0.50581664,0.3981148,0.552574,0.5979013,0.54379374,0.5561419,0.57975835,0.35063064,0.560219,0.601609,0.4652021,0.50869113,0.46688807,0.4799881,0.511575,0.41363946,0.5501967,0.64604175,0.39369974,0.45984948,0.58101434,0.5832439,0.3912514,0.60738224,0.4532998,0.4649532,0.53238297,0.58707064,0.40621603,0.42422327,0.37725425,0.56697714,0.42106137,0.5186977,0.4339995,0.42610988,0.5496215,0.4279056,0.40830284,0.4362286,0.5211637,0.47282368,0.45155153,0.44797057,0.44478422,0.47501472,0.42928138,0.5214932,0.5067603,0.3747327,0.4148492,0.5332339,0.4795448,0.4220793,0.49670386,0.5345551,0.6160762,0.48473787,0.45698944,0.42000002,0.38877806,0.5575418,0.5268283,0.41914898,0.5483727,0.5948153,0.53644687,0.391254,0.49006808,0.4926153,0.6161371,0.5013761,0.56608135,0.5486138,0.6014803,0.29897928,0.5661758,0.4127321,0.38237965,0.54703015
RHOX5,0.45638588,0.4483333,0.43844277,0.5844555,0.43839872,0.49422842,0.46067005,0.45119664,0.52649075,0.3833963,0.48953196,0.4589055,0.5577848,0.516553,0.4130528,0.45151886,0.6412792,0.62422734,0.5596655,0.6026133,0.5814782,0.3983367,0.59428704,0.51192474,0.49870172,0.43955204,0.5795322,0.50777286,0.48879084,0.44755876,0.53075886,0.5713388,0.48309186,0.48685077,0.44019216,0.43990687,0.43067506,0.4360693,0.40513435,0.47198755,0.5239237,0.46516815,0.42771515,0.43001497,0.54835397,0.5766203,0.59596884,0.53170395,0.50462943,0.38806742,0.54041034,0.56935924,0.5351111,0.5305112,0.55828065,0.3815635,0.56507534,0.585431,0.5088043,0.4941852,0.4940186,0.50189215,0.49031252,0.43606147,0.54524285,0.61442953,0.41618404,0.44013634,0.5579209,0.5577544,0.44730863,0.5749887,0.4257962,0.46396664,0.5313098,0.5590518,0.43596783,0.43769488,0.3994937,0.5539036,0.4355547,0.5053153,0.45629516,0.42447534,0.5274279,0.43776467,0.43221217,0.46247548,0.51991165,0.44273052,0.44642386,0.46067637,0.44946933,0.48920184,0.4254721,0.50645256,0.5237721,0.37810463,0.46849144,0.5058515,0.5139206,0.42492804,0.49503958,0.54402685,0.5989006,0.44913286,0.4821722,0.43074733,0.42833358,0.52989614,0.50195956,0.4321894,0.55300355,0.5442781,0.544247,0.43238616,0.47980663,0.4909001,0.5828982,0.48154333,0.54829836,0.55374455,0.56799304,0.32733142,0.53895134,0.41399264,0.4150112,0.53721327
DCXR,0.49979827,0.44783458,0.5256185,0.4992418,0.5440191,0.4889208,0.5379797,0.45830983,0.50000936,0.51457065,0.5469708,0.5088004,0.53495646,0.459346,0.52528715,0.41271523,0.5652425,0.52583796,0.5238883,0.5781411,0.5346613,0.46535662,0.53126454,0.4799391,0.53324014,0.46420747,0.5097753,0.5044441,0.49422678,0.5088956,0.51218647,0.51987964,0.46792138,0.43903968,0.49733287,0.43193048,0.48292232,0.512599,0.547827,0.57286245,0.5652556,0.45290208,0.39405444,0.49805236,0.56658643,0.52790093,0.51962346,0.5097943,0.48712194,0.43530557,0.5177072,0.50854504,0.508229,0.49144867,0.49727917,0.5293039,0.5419664,0.48648384,0.50445235,0.4555822,0.47586763,0.6458873,0.48833165,0.49751717,0.54072267,0.52941704,0.4663204,0.4837993,0.4934383,0.5144929,0.48717728,0.51325536,0.5195131,0.5095074,0.48900425,0.5493329,0.4754014,0.47321722,0.45234847,0.516724,0.48944286,0.49320272,0.48643807,0.4328311,0.5009186,0.43917266,0.4603044,0.47389945,0.45755428,0.4973472,0.5336192,0.5170005,0.4935866,0.4520469,0.3807523,0.46224877,0.48903105,0.5379192,0.55040467,0.42788473,0.63234216,0.56031215,0.44493535,0.52667785,0.55371284,0.49059778,0.549471,0.4096969,0.49409235,0.53575414,0.5047561,0.5006773,0.5305823,0.49408892,0.5299335,0.5104424,0.48000744,0.5124122,0.5116068,0.51207197,0.47938737,0.50370467,0.5237897,0.39505997,0.455142,0.47500917,0.5012058,0.49192303
TBX3,0.4506278,0.44122413,0.40048426,0.62773466,0.42570168,0.49402654,0.44075194,0.4013378,0.53518885,0.33034322,0.46172598,0.42182526,0.57925105,0.52722144,0.38305205,0.42388526,0.6787994,0.67480636,0.5997078,0.6048863,0.62943393,0.37933284,0.64711154,0.5254428,0.42670253,0.40851676,0.64069664,0.48593864,0.50762373,0.43707907,0.5899441,0.57411766,0.44903764,0.46604392,0.40803164,0.4459344,0.42000034,0.40890256,0.36352575,0.4825966,0.45619595,0.45290834,0.4121091,0.41585314,0.5391404,0.6295603,0.62978315,0.5389787,0.50636965,0.37609875,0.55049694,0.6300614,0.5457549,0.5667097,0.5795917,0.31335482,0.56499857,0.62004256,0.45885664,0.5055177,0.4779204,0.47211015,0.5095847,0.40152007,0.54696167,0.6746645,0.38335544,0.45277834,0.61036175,0.6093358,0.3699455,0.61889803,0.4481755,0.47209144,0.52520585,0.59848624,0.3808591,0.40969813,0.35028332,0.5835363,0.4017778,0.50327426,0.41325104,0.4257415,0.5578962,0.42654225,0.39095685,0.41633996,0.5661228,0.44697514,0.4515241,0.42640415,0.4315557,0.46855375,0.41787955,0.53354037,0.50111145,0.3512589,0.3932964,0.53148973,0.45802096,0.4011724,0.4994724,0.5429094,0.6273836,0.48386127,0.44767302,0.41895828,0.38082132,0.5622749,0.5326913,0.4132999,0.55306506,0.62583363,0.5398906,0.35756764,0.49293384,0.4899969,0.65014404,0.5063937,0.5864401,0.57833064,0.63164634,0.26968792,0.58395785,0.4007156,0.35638162,0.5683091
TMEM165,0.49608096,0.45684212,0.5088864,0.5110581,0.51549506,0.49093693,0.52381533,0.4667787,0.5037181,0.49064526,0.5336689,0.50310117,0.53680867,0.4731316,0.5081824,0.42665604,0.5725629,0.54242533,0.53025275,0.58180004,0.54239875,0.4577597,0.5378883,0.48328122,0.52998835,0.46157223,0.51542604,0.50705844,0.49049875,0.50100327,0.5080727,0.52711695,0.47247094,0.44937572,0.48549727,0.44239205,0.47680625,0.49063584,0.51953775,0.54730785,0.54760826,0.4689923,0.4177706,0.48352933,0.5595656,0.530149,0.53421336,0.50737125,0.49417782,0.43092984,0.5211467,0.51302963,0.5124195,0.50003034,0.50774443,0.49965644,0.54832023,0.51062745,0.5061235,0.46787524,0.485348,0.6099169,0.48577008,0.48908415,0.5371646,0.5538504,0.45847434,0.474574,0.50446564,0.519375,0.47846624,0.5321651,0.5000412,0.50276715,0.4995435,0.5420621,0.4622907,0.46884653,0.44610783,0.519309,0.47961986,0.5005607,0.48050466,0.43776602,0.504067,0.44831967,0.45214036,0.47946104,0.47484577,0.4893045,0.5168535,0.50176686,0.4833043,0.46451554,0.39356616,0.47857314,0.5009287,0.4929197,0.52971405,0.45624676,0.599065,0.53725743,0.45466623,0.5311867,0.5575103,0.49171624,0.5284912,0.41694084,0.47949842,0.5327092,0.50828195,0.49509007,0.5390245,0.50237906,0.5253429,0.48872745,0.48111442,0.50434345,0.5157464,0.50180984,0.49298796,0.5115138,0.52779424,0.3924564,0.47951376,0.4739237,0.48630762,0.5016427
CSTB,0.484741,0.4533188,0.4951975,0.53099805,0.49120894,0.49192685,0.5111331,0.46672568,0.5075693,0.46281138,0.5190759,0.49076632,0.54041064,0.48920617,0.47881544,0.4271394,0.58408177,0.56288874,0.53478503,0.58699393,0.5439122,0.44345737,0.5544429,0.4906005,0.5200532,0.45749837,0.532656,0.50652343,0.4844656,0.48877007,0.5128805,0.53798044,0.47593325,0.45833358,0.47217935,0.44304338,0.4661868,0.47381577,0.4867223,0.5291189,0.53405964,0.47567067,0.4205149,0.469056,0.5502173,0.53692055,0.5480855,0.51556796,0.5031425,0.42382306,0.530271,0.53144926,0.5181571,0.5126554,0.51899683,0.4689105,0.55148864,0.5299936,0.49977896,0.4749647,0.47969568,0.5837715,0.4903487,0.47480753,0.5347795,0.5656504,0.44796064,0.46142954,0.5129508,0.5294784,0.46551275,0.54694504,0.4870156,0.493163,0.50543845,0.54885304,0.45802376,0.46245357,0.43208122,0.528027,0.46867073,0.507885,0.47270235,0.43389758,0.5119374,0.45011085,0.44399506,0.4730874,0.4735862,0.47781315,0.50476396,0.4971852,0.48123005,0.470194,0.40929925,0.49117598,0.51543576,0.4682382,0.50871897,0.47064042,0.5709246,0.5083971,0.46373653,0.52821726,0.5676429,0.4862791,0.5138164,0.42100793,0.46702573,0.5299809,0.5077828,0.48288208,0.5381783,0.5177337,0.5323928,0.47886026,0.4836188,0.5034019,0.53476894,0.4959223,0.5060644,0.52066,0.5419135,0.37603492,0.49513623,0.45771366,0.47126704,0.5051505
SMURF1,0.48280346,0.46487084,0.48387468,0.51865107,0.4974726,0.48841786,0.50165457,0.46235925,0.5072709,0.47361252,0.5207384,0.49728057,0.53053886,0.4887032,0.48942664,0.44285437,0.57266086,0.5431701,0.52646965,0.57040155,0.5413911,0.45261377,0.5404285,0.48679295,0.5275278,0.4629907,0.52103704,0.5072774,0.48781073,0.492083,0.50835186,0.52718824,0.47806835,0.46295297,0.46929815,0.44486013,0.4803552,0.47905415,0.49998784,0.5226142,0.55106,0.45470765,0.42723843,0.47763085,0.5537073,0.5355402,0.52819765,0.50971746,0.49643356,0.41312236,0.51583755,0.51349396,0.5156721,0.5045521,0.5021941,0.4838674,0.5463661,0.5146143,0.5126457,0.47672004,0.4911119,0.5795808,0.47834685,0.48530278,0.53167844,0.55370355,0.4464806,0.47197723,0.5120031,0.51051885,0.47699845,0.525146,0.48170015,0.49162447,0.49374923,0.53398263,0.4605482,0.46553054,0.44535887,0.51603514,0.47713903,0.49070445,0.48384833,0.44522655,0.5034054,0.44877788,0.4585764,0.48558939,0.47701666,0.4706535,0.49490488,0.50236815,0.47826508,0.4833997,0.40296206,0.47757867,0.49451417,0.4773197,0.5158662,0.46477002,0.57631713,0.50921875,0.46879518,0.5251627,0.55512196,0.47352296,0.51833487,0.4340863,0.47207615,0.5227944,0.49292353,0.47476724,0.52840346,0.50315905,0.52518964,0.48977914,0.4845403,0.49915528,0.5297517,0.49687645,0.4921321,0.51771945,0.52235115,0.40245903,0.47915956,0.46334556,0.4759058,0.501375
XAB2,0.4092142,0.4089307,0.3313613,0.71797395,0.37319514,0.49937078,0.36820492,0.40820175,0.5540334,0.24720617,0.43636793,0.3784617,0.6143896,0.5533938,0.2979116,0.4366175,0.790619,0.7702356,0.6331623,0.6430545,0.71335447,0.3070721,0.7149787,0.54745406,0.42481855,0.36358458,0.7015504,0.4848903,0.53519726,0.3746928,0.6248109,0.6196865,0.44286823,0.4795026,0.3672134,0.43494442,0.34336317,0.35325646,0.24922101,0.41854918,0.43689734,0.41164222,0.4074021,0.34599403,0.54642546,0.69999766,0.7309382,0.5709732,0.4869016,0.343538,0.57519567,0.6835467,0.5788086,0.58084124,0.6582805,0.2129353,0.6027626,0.7078442,0.46479124,0.53066844,0.49433756,0.3779843,0.5195938,0.31985757,0.58210224,0.77476823,0.34804052,0.43437332,0.68149453,0.66734254,0.338775,0.6788087,0.35542315,0.41283637,0.5926392,0.623463,0.32875755,0.36813977,0.31255168,0.6185617,0.33589914,0.4922622,0.3852032,0.3707326,0.60619044,0.38178024,0.36147833,0.39783314,0.6426064,0.41495144,0.37929285,0.35216013,0.3850143,0.486021,0.4269739,0.55329794,0.5075402,0.23020117,0.34586343,0.57512754,0.40824127,0.31767812,0.5163658,0.5902079,0.70026034,0.41486564,0.38935974,0.38249093,0.313208,0.5891838,0.56037194,0.3487282,0.60029715,0.66113186,0.56356543,0.27641806,0.4719613,0.4582874,0.70260763,0.49107638,0.666375,0.62481105,0.6858113,0.17276222,0.6673921,0.32439008,0.26779822,0.62144804
GM4735,0.50871056,0.4455259,0.54681605,0.49071315,0.56305593,0.49774393,0.550619,0.45680708,0.4947877,0.5234367,0.5619606,0.5210213,0.54842556,0.44581416,0.5486212,0.4037363,0.57784504,0.52402854,0.53225195,0.59685105,0.5487964,0.4678856,0.5351027,0.47764388,0.54303646,0.45735097,0.5059941,0.5048475,0.49920353,0.52191883,0.5082988,0.5154381,0.46847546,0.42874262,0.51266515,0.42861146,0.47631082,0.5172847,0.56684935,0.59664303,0.5596702,0.45774803,0.39310756,0.499842,0.5720738,0.53210527,0.5278934,0.5019227,0.48729262,0.44032815,0.51874673,0.5064265,0.50486565,0.48746365,0.5124471,0.5321855,0.5457518,0.4810528,0.50704896,0.45023263,0.4768383,0.67186457,0.49239194,0.49784034,0.5515099,0.55116147,0.47807702,0.4878484,0.5012939,0.5261398,0.48784104,0.5236263,0.5258795,0.5170274,0.49636123,0.55587107,0.46574667,0.46777213,0.45288765,0.5188564,0.48399526,0.4917801,0.4767148,0.4289679,0.5093932,0.43919626,0.45457938,0.4740118,0.4862483,0.50910956,0.549606,0.49963394,0.4861728,0.4371224,0.36365566,0.46188232,0.48919556,0.53799075,0.5697957,0.41944847,0.6555248,0.58549684,0.43491673,0.5393008,0.5656043,0.49984282,0.5649386,0.39118844,0.49862236,0.5494599,0.51326346,0.5149194,0.5436484,0.48703155,0.5234348,0.49943885,0.47529346,0.50993025,0.50197,0.51790786,0.4906581,0.50599796,0.52572227,0.39145973,0.4613738,0.48486876,0.5068375,0.5065833
MIR6357,0.49000025,0.4613546,0.5051259,0.5001135,0.5192164,0.49057105,0.5211711,0.46110523,0.49896854,0.50536525,0.5327036,0.5048643,0.5233849,0.47330862,0.511361,0.42880625,0.55437374,0.5188058,0.5177043,0.5670507,0.5284459,0.46068564,0.53121674,0.48162732,0.53164726,0.4730323,0.5106169,0.50561076,0.4868494,0.5006344,0.5036373,0.5197974,0.47499588,0.453906,0.47859737,0.43874216,0.49411488,0.49294785,0.5324856,0.5432883,0.56123465,0.44567627,0.41625908,0.49008206,0.5553074,0.52556145,0.51297134,0.50943965,0.49257746,0.4211909,0.5167546,0.5021414,0.50934273,0.4984951,0.49244872,0.5098884,0.54459834,0.49372622,0.5092893,0.46658114,0.48120567,0.6087061,0.47713736,0.50158376,0.531903,0.52737033,0.4569909,0.48115134,0.5041662,0.49984878,0.48553148,0.51239324,0.49978444,0.50196505,0.4863918,0.5339405,0.47040695,0.47155124,0.4539718,0.5065681,0.488594,0.48747805,0.4907297,0.44444135,0.49822438,0.44792333,0.46300286,0.48967656,0.4593135,0.47998568,0.51338404,0.52109116,0.48969233,0.4725218,0.3890673,0.47099832,0.4866549,0.51717114,0.53474206,0.44588763,0.6034498,0.5356996,0.4620631,0.5196551,0.55077326,0.4818036,0.53866756,0.4311622,0.4861152,0.5244405,0.48964855,0.48141307,0.5208897,0.4910581,0.5237997,0.504148,0.4835239,0.50281936,0.5217925,0.5020027,0.47655344,0.50700045,0.5117647,0.42174017,0.4569736,0.47075355,0.49471068,0.49077013
TAF1A,0.49635953,0.4569791,0.5139849,0.48400643,0.5459935,0.4849855,0.53142744,0.45637769,0.4990162,0.532205,0.5515167,0.5202076,0.5253472,0.45986414,0.53654397,0.4175737,0.55730104,0.5086757,0.5117963,0.57050425,0.5246893,0.46592826,0.5212763,0.47392258,0.5400908,0.46943793,0.4951006,0.50222456,0.4932523,0.5070195,0.5042946,0.51609945,0.46608433,0.441636,0.48767194,0.4310157,0.49848452,0.51358396,0.55915624,0.57050055,0.5773017,0.42679596,0.39795265,0.5048112,0.5727939,0.52656114,0.50541145,0.501152,0.47970325,0.42042994,0.51018476,0.4864146,0.50740826,0.48574015,0.48141345,0.53886425,0.54739463,0.4735921,0.51386124,0.4532635,0.480188,0.648032,0.4725545,0.50639236,0.53727627,0.5207631,0.46401736,0.48548815,0.494716,0.488448,0.4949028,0.49809387,0.51279587,0.5050124,0.47824878,0.52870834,0.4730059,0.471372,0.46239454,0.5028173,0.48618513,0.47758454,0.4944336,0.43948856,0.49452326,0.43728226,0.46466312,0.49488685,0.4514513,0.48241627,0.5276452,0.525898,0.49300823,0.4618715,0.36094734,0.45750865,0.4718424,0.54496384,0.56153697,0.4225758,0.6384218,0.5664132,0.44647163,0.5229055,0.5470454,0.47548342,0.5557686,0.41283032,0.49341914,0.52835345,0.49058315,0.48838362,0.52116835,0.47541693,0.5193129,0.51180553,0.47781184,0.5078072,0.5095947,0.5166679,0.46275356,0.50131756,0.5046638,0.42043027,0.43457705,0.47155687,0.50479215,0.4862386
NDRG4,0.47001812,0.45765233,0.47194389,0.5548883,0.46948177,0.49462125,0.49078643,0.45773053,0.5122107,0.42859396,0.50638294,0.47400185,0.5427811,0.50238216,0.44901285,0.44176847,0.60093373,0.5813821,0.5449708,0.5866471,0.5564832,0.42785007,0.57169205,0.49842498,0.51348174,0.45536727,0.5528631,0.50835043,0.484145,0.47008008,0.51866895,0.54803926,0.4815953,0.4749115,0.46139064,0.44520348,0.45437375,0.4591086,0.45753312,0.5021606,0.53684366,0.4721046,0.42527142,0.45482275,0.5455235,0.5525704,0.5653607,0.52637815,0.5035759,0.40866366,0.5289967,0.5507482,0.5220193,0.520203,0.52924794,0.4346091,0.5528483,0.5486203,0.5036226,0.48376864,0.48882616,0.5422951,0.4907665,0.46540883,0.5373959,0.57491475,0.43732777,0.45808113,0.5316372,0.53750944,0.4620971,0.5486064,0.46040076,0.4812125,0.5089632,0.5546075,0.4554704,0.45625144,0.42288196,0.53589624,0.4632254,0.5029111,0.47113135,0.43591952,0.5129656,0.4465886,0.44923672,0.4680995,0.49086753,0.45995077,0.48123723,0.4859638,0.47060513,0.47971395,0.42341226,0.4942908,0.5166626,0.4371107,0.49225518,0.4780737,0.54335636,0.46787408,0.4815033,0.5300191,0.5768807,0.46935016,0.5023566,0.43208602,0.45670393,0.5260739,0.5018617,0.46375027,0.53914535,0.5289308,0.53785455,0.46817553,0.4817757,0.49700525,0.55746526,0.48577932,0.52070683,0.5330817,0.54812527,0.3635122,0.5119915,0.4423599,0.4526301,0.51558894
LMO4,0.4263753,0.3903674,0.41018358,0.64588207,0.39991206,0.49634078,0.4479158,0.40029654,0.54119784,0.28555202,0.4641667,0.41189665,0.61769694,0.5205624,0.30961442,0.3998879,0.72597027,0.71659046,0.59046066,0.65225124,0.6350553,0.33066392,0.6857649,0.57003427,0.4558529,0.3754491,0.699834,0.49042696,0.5119948,0.42007756,0.61445236,0.5887002,0.44825518,0.47374305,0.41071615,0.43384215,0.3379503,0.35557744,0.33595768,0.48658812,0.44403097,0.4824976,0.3633555,0.38296598,0.53410494,0.6508648,0.6680624,0.5696021,0.5536734,0.41964215,0.59212404,0.65168977,0.6003728,0.57416695,0.6465683,0.28338453,0.56403637,0.66510063,0.43484893,0.5335428,0.415501,0.47760236,0.545883,0.3880443,0.5864425,0.7069393,0.37526155,0.43574107,0.604595,0.6484685,0.36243033,0.665062,0.4465423,0.43781993,0.58464247,0.65859765,0.41048092,0.37543827,0.32017082,0.63571435,0.3735399,0.5673626,0.3979102,0.37432718,0.60828495,0.41394243,0.37827104,0.37840652,0.5274096,0.5169046,0.44610897,0.42009398,0.42147413,0.45445243,0.43231183,0.5494119,0.57740784,0.33799294,0.39405766,0.53901684,0.44690618,0.35519683,0.49164262,0.54944813,0.6810795,0.5039873,0.46603233,0.37690517,0.33064258,0.6035165,0.5455346,0.41463694,0.5934163,0.64343196,0.5642246,0.3557189,0.4521987,0.498933,0.64654946,0.4987372,0.60277593,0.56130236,0.676759,0.21582575,0.62731916,0.36416355,0.34216172,0.5478221
